YEARID	PARENTSTANDARDIDENTIFIER	IDENTIFIER	NAME	DESCRIPTION	SUBJECTAREA	CONVERSIONSCALEID	GRADESCALEITEMDCID	ISASSIGNMENTALLOWED	ISACTIVE	DISPLAYPOSITION	ISCOMMENTINCLUDED	MAXCOMMENTLENGTH	PRIMARYCOURSES	WEIGHT	ISCALCBYLOWERSTANDARD
32	CP4U.C	CP4U.C.3	C.3 - Canadian Government Policies and International Relations	analyse Canada’s foreign policy objectives and factors that affect them (FOCUS ON: Objectives and Results; Political Perspective)	Canadian and World Studies	22532	2473	1	1	233	0	4000	CPW4U1		1
32	CP4U	CP4U.D	Strand: D -NON-GOVERNMENTAL ACTION ON CANADIAN AND INTERNATIONAL POLITICAL ISSUES	NON-GOVERNMENTAL ACTION ON CANADIAN AND INTERNATIONAL POLITICAL ISSUES	Canadian and World Studies	22532	2173	1	1	240	0	4000	CPW4U1	1	1
32	CP4U.D	CP4U.D.1	D.1 - Civic Awareness and Responsibility	analyse the role of civic awareness and responsibility among citizens and non-governmental stakeholders in the national and international community (FOCUS ON: Political Significance; Political Perspective)	Canadian and World Studies	22532	2473	1	1	241	0	4000	CPW4U1		1
32	CP4U.D	CP4U.D.2	D.2 - Challenges and Strategies	demonstrate an understanding of key challenges relating to various issues of national and global political importance and of the strategies and effectiveness of various non-governmental stakeholders, including NGOs, in addressing them (FOCUS ON: Objectives and non-governmental stakeholders, including NGOs, in addressing them (FOCUS ON: Objectives and	Canadian and World Studies	22532	2473	1	1	242	0	4000	CPW4U1		1
32	CP4U.D	CP4U.D.3	D.3 - Contributions to the Global Community	assess the importance of the contributions of individuals and other non-governmental stakeholders to national and global communities (FOCUS ON: Objectives and Results; Stability and Change)	Canadian and World Studies	22532	2473	1	1	243	0	4000	CPW4U1		1
32	CP4U	CP4U.E	Strand: E -RIGHTS AND POWER IN THE INTERNATIONAL COMMUNITY	RIGHTS AND POWER IN THE INTERNATIONAL COMMUNITY	Canadian and World Studies	22532	2173	1	1	250	0	4000	CPW4U1	1	1
32	CP4U.E	CP4U.E.1	E.1 - Influence, Power, and Decision Making	demonstrate an understanding of how power is distributed and exercised in Canada and other countries, and of factors that affect its distribution (FOCUS ON: Political Significance; Objectives and Results)	Canadian and World Studies	22532	2473	1	1	251	0	4000	CPW4U1		1
32	CP4U.E	CP4U.E.2	E.2 - Technology and Globalization	assess the influence of globalization and technology on Canadian and international politics (FOCUS ON: Stability and Change; Political Perspective)	Canadian and World Studies	22532	2473	1	1	252	0	4000	CPW4U1		1
32	CP4U.E	CP4U.E.3	E.3 - Human Rights at Home and Abroad	explain violations of human rights in Canada and abroad as well as the role of Canadian and international laws, institutions, and processes in the protection of human rights (FOCUS ON: Political Significance; Stability and Change)	Canadian and World Studies	22532	2473	1	1	253	0	4000	CPW4U1		1
32	S9-12	DA	The Arts -  Dance	The Arts - Dance	The Arts -  Dance	2205	1180	0	1	200	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA	DA.A	Strand: A - CREATING, PRESENTING, AND
PERFORMING	CREATING, PRESENTING, AND PERFORMING	The Arts -  Dance	22532	2173	1	1	210	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1	1	1
32	DA.A	DA.A.1	A.1 - The Creative Process	use the creative process, the elements of dance, and a variety of sources to develop movement vocabulary	The Arts -  Dance	22532	2473	1	1	211	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA.A	DA.A.2	A.2 - Choreography and Composition	combine the elements of dance in a variety of ways in composing individual and ensemble dance creations	The Arts -  Dance	22532	2473	1	1	212	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA.A	DA.A.3	A.3 - Dance Techniques	demonstrate an understanding of the dance techniques and movement vocabularies of a variety of dance forms from around the world	The Arts -  Dance	22532	2473	1	1	213	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA.A	DA.A.4	A.4 - Performance	apply dance presentation skills in a variety of contexts and performances	The Arts -  Dance	22532	2473	1	1	214	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA	DA.B	Strand: B - REFLECTING, RESPONDING, AND ANALYSING	REFLECTING, RESPONDING, AND ANALYSING	The Arts -  Dance	22532	2173	1	1	220	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1	1	1
32	DA.B	DA.B.1	B.1 - The Critical Analysis Process	use the critical analysis process to reflect on and evaluate their own and others’ dance works and activities	The Arts -  Dance	22532	2473	1	1	221	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA.B	DA.B.2	B.2 - Dance and Society	demonstrate an understanding of how societies present and past use or have used dance, and of how creating and viewing dance can benefit individuals, groups, and communities	The Arts -  Dance	22532	2473	1	1	222	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA.B	DA.B.3	B.3 - Connections Beyond the Classroom	demonstrate an understanding of the purpose and possibilities of continuing engagement in dance arts	The Arts -  Dance	22532	2473	1	1	223	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA	DA.C	Strand: C - FOUNDATIONS	FOUNDATIONS	The Arts -  Dance	22532	2173	1	1	230	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1	1	1
32	DA.C	DA.C.1	C.1 - Physiology and Terminology	demonstrate an understanding of, and use correct terminology when referring to, the physiology of movement as it relates to dance	The Arts -  Dance	22532	2473	1	1	231	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA.C	DA.C.2	C.2 - Contexts and Influences	demonstrate an understanding of the social, cultural, and historical origins and development of dance forms, including their influence on each other and on society	The Arts -  Dance	22532	2473	1	1	232	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	DA.C	DA.C.3	C.3 - Responsible Practices	demonstrate an understanding of safe, ethical, and responsible personal and interpersonal practices in dance activities	The Arts -  Dance	22532	2473	1	1	233	0	4000	ATC1O1,ATP3O1,ATP4M1,ATP3M1,ATU3O1,ATU4M1,ATU3M1,ATU2O1,ATP2O1,ATD4M1,ATC4M1,ATC4E1,ATC3M1,ATC3O1,ATC2O1		1
32	S9-12	DR	The Arts - Drama	The Arts - Drama	The Arts - Drama	2205	1180	0	1	200	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR	DR.A	Strand: A - CREATING AND PRESENTING	CREATING AND PRESENTING	The Arts - Drama	22532	2173	1	1	210	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR	DR.A	Strand: A - CREATING AND PRESENTING	CREATING AND PRESENTING	The Arts - Drama	22532	2173	1	1	210	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1	1	1
32	DR.A	DR.A.1	A.1 - The Creative Process	use the creative process and a variety of sources and forms, both individually and collaboratively, to design and develop drama works	The Arts - Drama	22532	2473	1	1	211	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR.A	DR.A.2	A.2 - Elements and Conventions	use the elements and conventions of drama effectively in creating individual and ensemble drama works, including works based on a variety of sources	The Arts - Drama	22532	2473	1	1	212	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR.A	DR.A.3	A.3 - Presentation Techniques and Technologies	use a variety of presentation techniques and technological tools to enhance the impact of drama works and communicate for specific audiences and purposes	The Arts - Drama	22532	2473	1	1	213	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR	DR.B	Strand: B - REFLECTING, RESPONDING, AND ANALYSING	REFLECTING, RESPONDING, AND ANALYSING	The Arts - Drama	22532	2173	1	1	220	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1	1	1
32	DR	DR.B	Strand: B - REFLECTING, RESPONDING, AND ANALYSING	REFLECTING, RESPONDING, AND ANALYSING	The Arts - Drama	22532	2173	1	1	220	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR.B	DR.B.1	B.1 - The Critical Analysis Process	use the critical analysis process to reflect on and evaluate their own and others’ drama works and activities	The Arts - Drama	22532	2473	1	1	221	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR.B	DR.B.2	B.2 - Drama and Society	demonstrate an understanding of how societies present and past use or have used drama, and of how creating and viewing drama can benefit individuals, groups, and communities	The Arts - Drama	22532	2473	1	1	222	0	4000	ADA1O1,ADB4E1,ADG4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR.B	DR.B.3	B.3 - Connections Beyond the Classroom	identify knowledge and skills they have acquired through drama activities and ways in which they can apply this learning in personal, social, and career contexts	The Arts - Drama	22532	2473	1	1	223	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR	DR.C	Strand: C - FOUNDATIONS	FOUNDATIONS	The Arts - Drama	22532	2173	1	1	230	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1	1	1
32	DR	DR.C	Strand: C - FOUNDATIONS	FOUNDATIONS	The Arts - Drama	22532	2173	1	1	230	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR.C	DR.C.1	C.1 - Concepts and Terminology	demonstrate an understanding of the nature and function of drama forms, elements, conventions, and techniques, including the correct terminology for the various components	The Arts - Drama	22532	2473	1	1	231	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR.C	DR.C.2	C.2 - Contexts and Influences	demonstrate an understanding of the origins and development of drama and theatre arts and their influence on past and present societies	The Arts - Drama	22532	2473	1	1	232	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32	DR.C	DR.C.3	C.3 - Responsible Practices	demonstrate an understanding of safe, ethical, and responsible personal and interpersonal practices in drama activities	The Arts - Drama	22532	2473	1	1	233	0	4000	ADA1O1,ADB4E1,ADG4M1,ADT4M1,ADD3E1,ADF3M1,ADB2O1,ADV3O1,ADD2O1,ADD1O1,ADP4M1,ADP3M1,ADA4E1,ADV4M1,ADV3M1,ADB4M1,ADB3M1,ADD4M1,ADB3O1,ADF4M1,ADD3O1,ADD3M1,ADA4M1,ADA3M1,ADA3O1,ADA2O1		1
32		E1-6	Ontario Elementary 1 6	Ontario Elementary 1 6	1st-6th Grade Elementary	2200	1163	0	1	1	0	0			
32	E1-6	E1-6.ARDA	DANCE	DANCE	Dance	2200	1163	0	1	1	0	0	9DNC1,9DNC6,9DNC5,9DNC4,9DNC3,9DNC2		1
32	E1-6.ARDA.PR	E1-6.ARDA.PR.C	PR Dance Comments	PR Dance Comments	Dance	2200	1163	0	1	9900	1	300	9DNC1,9DNC6,9DNC5,9DNC4,9DNC3,9DNC2		1
32	E1-6.ARDA.PR	E1-6.ARDA.PR.LC	PR Learning Skills and Work Habits Comments (Dance)	PR Learning Skills and Work Habits Comments (Dance)	Dance	2200	1163	0	1	9901	0	300	9DNC1,9DNC6,9DNC5,9DNC4,9DNC3,9DNC2		1
32	E1-6.ARDA.PR	E1-6.ARDA.PR.M	PR Dance	PR Dance	Dance	2355	1673	1	1	1110	0	0	9DNC1,9DNC6,9DNC5,9DNC4,9DNC3,9DNC2		1
32	E1-6.ARDA	E1-6.ARDA.PR.M.FLG	PR ESL/ELD/IEP/NA Dance	PR ESL/ELD/IEP/NA Dance	Dance	2582	1195	1	1	1	0	0	9DNC1,9DNC6,9DNC5,9DNC4,9DNC3,9DNC2		1
32	E1-6.ARDA.RPT	E1-6.ARDA.RPT.C	Dance Comments	Dance Comments	Dance	2200	1163	0	1	9900	1	300	9DNC1,9DNC6,9DNC5,9DNC4,9DNC3,9DNC2		1
32	E1-6.ARDA.RPT	E1-6.ARDA.RPT.LC	Learning Skills and Work Habits Comments (Dance)	Learning Skills and Work Habits Comments (Dance)	Dance	2200	1163	0	1	9901	0	0	9DNC1,9DNC6,9DNC5,9DNC4,9DNC3,9DNC2		1
32	E1-6.ARDA.RPT	E1-6.ARDA.RPT.M	Dance	Dance	Dance	2203	2428	1	1	1100	0	0	9DNC1,9DNC6,9DNC5,9DNC4,9DNC3,9DNC2		1
32	E1-6.ARDA.RPT	E1-6.ARDA.RPT.M.FLG	ESL/ELD/IEP/NA Dance	ESL/ELD/IEP/NA Dance	Dance	2582	1195	1	1	1095	0	0	9DNC1,9DNC6,9DNC5,9DNC4,9DNC3,9DNC2		1
32	E1-6	E1-6.ARDR	DRAMA	DRAMA	Drama	2200	1163	0	1	1	0	0	9DRM1,9DRM6,9DRM5,9DRM4,9DRM3,9DRM2		1
32	E1-6.ARDR.PR	E1-6.ARDR.PR.C	PR Drama Comments	PR Drama Comments	Drama	2200	1163	0	1	9900	1	300	9DRM1,9DRM6,9DRM5,9DRM4,9DRM3,9DRM2		1
32	E1-6.ARDR.PR	E1-6.ARDR.PR.LC	PR Learning Skills and Work Habits Comments (Drama)	PR Learning Skills and Work Habits Comments (Drama)	Drama	2200	1163	0	1	9901	0	300	9DRM1,9DRM6,9DRM5,9DRM4,9DRM3,9DRM2		1
32	E1-6.ARDR.PR	E1-6.ARDR.PR.M	PR Drama	PR Drama	Drama	2355	1673	1	1	1110	0	0	9DRM1,9DRM6,9DRM5,9DRM4,9DRM3,9DRM2		1
32	E1-6.ARDR	E1-6.ARDR.PR.M.FLG	PR ESL/ELD/IEP/NA Drama	PR ESL/ELD/IEP/NA Drama	Drama	2582	1195	1	1	1	0	0	9DRM1,9DRM6,9DRM5,9DRM4,9DRM3,9DRM2		1
32	E1-6.ARDR.RPT	E1-6.ARDR.RPT.C	Drama Comments	Drama Comments	Drama	2200	1163	0	1	9900	1	300	9DRM1,9DRM6,9DRM5,9DRM4,9DRM3,9DRM2		1
32	E1-6.ARDR.RPT	E1-6.ARDR.RPT.LC	Learning Skills and Work Habits Comments (Drama)	Learning Skills and Work Habits Comments (Drama)	Drama	2200	1163	0	1	9901	0	0	9DRM1,9DRM6,9DRM5,9DRM4,9DRM3,9DRM2		1
32	E1-6.ARDR.RPT	E1-6.ARDR.RPT.M	Drama	Drama	Drama	2203	2428	1	1	1100	0	0	9DRM1,9DRM6,9DRM5,9DRM4,9DRM3,9DRM2		1
32	E1-6.ARDR.RPT	E1-6.ARDR.RPT.M.FLG	ESL/ELD/IEP/NA Drama	ESL/ELD/IEP/NA Drama	Drama	2582	1195	1	1	1095	0	0	9DRM1,9DRM6,9DRM5,9DRM4,9DRM3,9DRM2		1
32	E1-6	E1-6.ARM	MUSIC	MUSIC	Music	2200	1163	0	1	1	0	0	9MUS1,9MUS6,9MUS5,9MUS4,9MUS3,9MUS2		1
32	E1-6.ARM.PR	E1-6.ARM.PR.C	PR Music Comments	PR Music Comments	Music	2200	1163	0	1	9900	1	300	9MUS1,9MUS6,9MUS5,9MUS4,9MUS3,9MUS2		1
32	E1-6.ARM.PR	E1-6.ARM.PR.LC	PR Learning Skills and Work Habits Comments (Music)	PR Learning Skills and Work Habits Comments (Music)	Music	2200	1163	0	1	9901	0	300	9MUS1,9MUS6,9MUS5,9MUS4,9MUS3,9MUS2		1
32	E1-6.ARM.PR	E1-6.ARM.PR.M	PR Music	PR Music	Music	2355	1673	1	1	1110	0	0	9MUS1,9MUS6,9MUS5,9MUS4,9MUS3,9MUS2		1
32	E1-6.ARM	E1-6.ARM.PR.M.FLG	PR ESL/ELD/IEP/NA Music	PR ESL/ELD/IEP/NA Music	Music	2582	1195	1	1	1	0	0	9MUS1,9MUS6,9MUS5,9MUS4,9MUS3,9MUS2		1
32	E1-6.ARM.RPT	E1-6.ARM.RPT.C	Music Comments	Music Comments	Music	2200	1163	0	1	9900	1	300	9MUS1,9MUS6,9MUS5,9MUS4,9MUS3,9MUS2		1
32	E1-6.ARM.RPT	E1-6.ARM.RPT.LC	Learning Skills and Work Habits Comments (Music)	Learning Skills and Work Habits Comments (Music)	Music	2200	1163	0	1	9901	0	0	9MUS1,9MUS6,9MUS5,9MUS4,9MUS3,9MUS2		1
32	E1-6.ARM.RPT	E1-6.ARM.RPT.M	Music	Music	Music	2203	2428	1	1	1100	0	0	9MUS1,9MUS6,9MUS5,9MUS4,9MUS3,9MUS2		1
32	E1-6.ARM.RPT	E1-6.ARM.RPT.M.FLG	ESL/ELD/IEP/NA Music	ESL/ELD/IEP/NA Music	Music	2582	1195	1	1	1095	0	0	9MUS1,9MUS6,9MUS5,9MUS4,9MUS3,9MUS2		1
32	E1-6	E1-6.ARV	VISUAL ARTS	VISUAL ARTS	Visual Arts	2200	1163	0	1	1	0	0	9VAT1,9VAT6,9VAT5,9VAT4,9VAT3,9VAT2		1
32	E1-6.ARV.PR	E1-6.ARV.PR.C	PR Visual Arts Comments	PR Visual Arts Comments	Visual Arts	2200	1163	0	1	9900	1	300	9VAT1,9VAT6,9VAT5,9VAT4,9VAT3,9VAT2		1
32	E1-6.ARV.PR	E1-6.ARV.PR.LC	PR Learning Skills and Work Habits Comments (Visual Arts)	PR Learning Skills and Work Habits Comments (Visual Arts)	Visual Arts	2200	1163	0	1	9901	0	300	9VAT1,9VAT6,9VAT5,9VAT4,9VAT3,9VAT2		1
32	E1-6.ARV.PR	E1-6.ARV.PR.M	PR Visual Arts	PR Visual Arts	Visual Arts	2355	1673	1	1	1110	0	0	9VAT1,9VAT6,9VAT5,9VAT4,9VAT3,9VAT2		1
32	E1-6.ARV	E1-6.ARV.PR.M.FLG	PR ESL/ELD/IEP/NA Visual Arts	PR ESL/ELD/IEP/NA Visual Arts	Visual Arts	2582	1195	1	1	1	0	0	9VAT1,9VAT6,9VAT5,9VAT4,9VAT3,9VAT2		1
32	E1-6.ARV.RPT	E1-6.ARV.RPT.C	Visual Arts Comments	Visual Arts Comments	Visual Arts	2200	1163	0	1	9900	1	300	9VAT1,9VAT6,9VAT5,9VAT4,9VAT3,9VAT2		1
32	E1-6.ARV.RPT	E1-6.ARV.RPT.LC	Learning Skills and Work Habits Comments (Visual Arts)	Learning Skills and Work Habits Comments (Visual Arts)	Visual Arts	2200	1163	0	1	9901	0	0	9VAT1,9VAT6,9VAT5,9VAT4,9VAT3,9VAT2		1
32	E1-6.ARV.RPT	E1-6.ARV.RPT.M	Visual Arts	Visual Arts	Visual Arts	2203	2428	1	1	1100	0	0	9VAT1,9VAT6,9VAT5,9VAT4,9VAT3,9VAT2		1
32	E1-6.ARV.RPT	E1-6.ARV.RPT.M.FLG	ESL/ELD/IEP/NA Visual Arts	ESL/ELD/IEP/NA Visual Arts	Visual Arts	2582	1195	1	1	1095	0	0	9VAT1,9VAT6,9VAT5,9VAT4,9VAT3,9VAT2		1
32	E1-6	E1-6.FRE	FRENCH	FRENCH	French	2200	1163	0	1	1	0	0	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
32	E1-6.FRE.PR	E1-6.FRE.PR.C	PR French Comments	PR French Comments	French	2200	1163	0	1	9900	1	300	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
32	E1-6.FRE.PR	E1-6.FRE.PR.LC	PR Learning Skills and Work Habits Comments (French)	PR Learning Skills and Work Habits Comments (French)	French	2200	1163	0	1	9901	0	300	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
32	E1-6.FRE.PR	E1-6.FRE.PR.M	PR French	PR French	French	2355	1673	1	1	1110	0	0	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
32	E1-6.FRE	E1-6.FRE.PR.M.FLG	PR ESL/ELD/IEP/NA French	PR ESL/ELD/IEP/NA French	French	2582	1195	1	1	1	0	0	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
32	E1-6.FRE.RPT	E1-6.FRE.RPT.ALL	COMMENTS AND FLAGS French (applicable to all strands)	COMMENTS AND FLAGS French (applicable to all strands)	French	2200	1163	0	1	8000	0	0	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
32	E1-6.FRE.RPT	E1-6.FRE.RPT.ALL.C	French Comments (RPT.LM RPT.SM RPT.RM RPT.WM)	French Comments	French	2200	1163	0	1	9900	1	1100	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
32	E1-6.FRE.RPT.ALL	E1-6.FRE.RPT.ALL.FLG	NA French	NA French	French	2582	1189	1	1	1095	0	0	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
32	E1-6.FRE.RPT.ALL	E1-6.FRE.RPT.ALL.LC	Learning Skills and Work Habits Comments (French)	Learning Skills and Work Habits Comments (French)	French	2200	1163	0	1	9901	0	0	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
32	E1-6.FRE.RPT	E1-6.FRE.RPT.LM	French Listening	French Listening	French	2203	2428	1	1	1100	0	0	9FRN4,9FRN6I,9FRN5I,9FRN4I,9FRN3I,9FRN2I,9FRN1I,9FRN6,9FRN5		1
